step,design:pTM,design:global_pLDDT,design:hydrophobic,design:state_energy,system_energy
377,-0.22017516,-0.49204147,0.4295774647887324,1.4356706,1.4356706
378,-0.22017516,-0.49204147,0.4295774647887324,1.4356706,1.4356706
379,-0.37168518,-0.65911365,0.43779904306220097,1.1581963,1.1581963
380,-0.4689317,-0.7608215,0.43675417661097854,0.95401764,0.95401764
381,-0.22427568,-0.5270449,0.43884892086330934,1.442924,1.442924
382,-0.29061264,-0.5894452,0.4357142857142857,1.2985137,1.2985137
383,-0.29061264,-0.5894452,0.4357142857142857,1.2985137,1.2985137
384,-0.29061264,-0.5894452,0.4357142857142857,1.2985137,1.2985137
385,-0.34151196,-0.6411966,0.43779904306220097,1.2062865,1.2062865
386,-0.31186932,-0.5741322,0.41766109785202865,1.2023039,1.2023039
387,-0.359231,-0.6417737,0.4009546539379475,1.0037687,1.0037687
388,-0.3286311,-0.61567336,0.42409638554216866,1.1761775,1.1761775
389,-0.3286311,-0.61567336,0.42409638554216866,1.1761775,1.1761775
390,-0.39828932,-0.686984,0.43364928909952605,1.0829732,1.0829732
391,-0.39828932,-0.686984,0.43364928909952605,1.0829732,1.0829732
392,-0.40693808,-0.6553341,0.4105011933174224,0.9902338,0.9902338
393,-0.29871362,-0.5782726,0.43160377358490565,1.2810326,1.2810326
394,-0.29356697,-0.53581023,0.4072289156626506,1.2067673,1.2067673
395,-0.28794363,-0.55604595,0.4092009685230024,1.2020152,1.2020152
396,-0.25872025,-0.538391,0.38349514563106796,1.1203644,1.1203644
397,-0.19366659,-0.5457116,0.38256658595641646,1.1734548,1.1734548
398,-0.3053943,-0.5954165,0.3914081145584726,1.0562298,1.0562298
399,-0.2183944,-0.5579005,0.3923444976076555,1.1854277,1.1854277
400,-0.2188198,-0.5545075,0.41404358353510895,1.2968905,1.2968905
401,-0.23019585,-0.57637334,0.41304347826086957,1.2586483,1.2586483
402,-0.23019585,-0.57637334,0.41304347826086957,1.2586483,1.2586483
403,-0.21646938,-0.5775823,0.4081145584725537,1.2465212,1.2465212
404,-0.21802506,-0.5657555,0.42417061611374407,1.3370726,1.3370726
405,-0.21802506,-0.5657555,0.42417061611374407,1.3370726,1.3370726
406,-0.2039061,-0.51089644,0.4251781472684085,1.4110882,1.4110882
407,-0.38036713,-0.67312163,0.39473684210526316,0.92019546,0.92019546
408,-0.3278732,-0.6168533,0.39568345323741005,1.0336908,1.0336908
409,-0.32923615,-0.6250563,0.3919239904988123,1.0053275,1.0053275
410,-0.27999264,-0.5661775,0.37115839243498816,1.0096219,1.0096219
411,-0.26903564,-0.5330577,0.39069767441860465,1.1513951,1.1513951
412,-0.2837124,-0.58110803,0.39908256880733944,1.1305923,1.1305923
413,-0.16951971,-0.46779853,0.37209302325581395,1.2231469,1.2231469
414,-0.18549497,-0.45310065,0.37122969837587005,1.2175529,1.2175529
415,-0.18549497,-0.45310065,0.37122969837587005,1.2175529,1.2175529
416,-0.18468253,-0.45910576,0.3669724770642202,1.1910741,1.1910741
417,-0.18236434,-0.43364623,0.3686635944700461,1.2273074,1.2273074
418,-0.19272362,-0.46307656,0.36613272311212813,1.1748633,1.1748633
419,-0.16350405,-0.44533765,0.36446469248291574,1.2134817,1.2134817
420,-0.16350405,-0.44533765,0.36446469248291574,1.2134817,1.2134817
421,-0.16025157,-0.43179557,0.36363636363636365,1.2261348,1.2261348
422,-0.15990782,-0.435877,0.36199095022624433,1.21417,1.21417
423,-0.16962855,-0.4370405,0.35874439461883406,1.1870528,1.1870528
424,-0.16962855,-0.4370405,0.35874439461883406,1.1870528,1.1870528
425,-0.2381015,-0.5111668,0.3363431151241535,0.9324473,0.9324473
426,-0.34749734,-0.59492874,0.35280898876404493,0.8216189,0.8216189
427,-0.34142315,-0.5927529,0.33860045146726864,0.7588262,0.7588262
428,-0.34142315,-0.5927529,0.33860045146726864,0.7588262,0.7588262
429,-0.40696752,-0.7034132,0.33707865168539325,0.57501256,0.57501256
430,-0.32654965,-0.5988778,0.3409090909090909,0.77911806,0.77911806
431,-0.32654965,-0.5988778,0.3409090909090909,0.77911806,0.77911806
432,-0.3264387,-0.6315277,0.3424657534246575,0.75436234,0.75436234
433,-0.3264387,-0.6315277,0.3424657534246575,0.75436234,0.75436234
434,-0.39595544,-0.6818891,0.3456221198156682,0.65026593,0.65026593
435,-0.31317478,-0.6274536,0.33489461358313816,0.73384464,0.73384464
436,-0.31317478,-0.6274536,0.33489461358313816,0.73384464,0.73384464
437,-0.28196397,-0.59639615,0.33568075117370894,0.8000436,0.8000436
438,-0.25605145,-0.54676783,0.33489461358313816,0.8716538,0.8716538
439,-0.26874906,-0.63447493,0.33178654292343385,0.7557087,0.7557087
440,-0.26874906,-0.63447493,0.33178654292343385,0.7557087,0.7557087
441,-0.26874906,-0.63447493,0.33178654292343385,0.7557087,0.7557087
442,-0.27422875,-0.65142107,0.3333333333333333,0.7410168,0.7410168
443,-0.26212156,-0.6314354,0.3127962085308057,0.6704241,0.6704241
444,-0.25871223,-0.6307964,0.315035799522673,0.6856704,0.6856704
445,-0.32010782,-0.56183195,0.3427230046948357,0.8316753,0.8316753
446,-0.32106903,-0.5648912,0.3427230046948357,0.82765484,0.82765484
447,-0.2717662,-0.52580047,0.3247058823529412,0.8259628,0.8259628
448,-0.2717662,-0.52580047,0.3247058823529412,0.8259628,0.8259628
449,-0.2717662,-0.52580047,0.3247058823529412,0.8259628,0.8259628
450,-0.21992391,-0.52448744,0.29594272076372313,0.7353022,0.7353022
451,-0.22773813,-0.537056,0.2917647058823529,0.6940294,0.6940294
452,-0.28333262,-0.5355097,0.289044289044289,0.62637913,0.62637913
453,-0.28333262,-0.5355097,0.289044289044289,0.62637913,0.62637913
454,-0.3213325,-0.5463145,0.30985915492957744,0.6816488,0.6816488
455,-0.3691918,-0.58094764,0.31058823529411766,0.6028018,0.6028018
456,-0.3691918,-0.58094764,0.31058823529411766,0.6028018,0.6028018
457,-0.39862925,-0.5988581,0.31058823529411766,0.55545384,0.55545384
458,-0.39862925,-0.5988581,0.31058823529411766,0.55545384,0.55545384
459,-0.39862925,-0.5988581,0.31058823529411766,0.55545384,0.55545384
460,-0.39303935,-0.6036571,0.2917647058823529,0.4621271,0.4621271
461,-0.3082498,-0.5367073,0.2903981264637002,0.6070335,0.6070335
462,-0.35641938,-0.57113063,0.3076923076923077,0.61091155,0.61091155
463,-0.3536519,-0.5602322,0.2863741339491917,0.51798654,0.51798654
464,-0.4654385,-0.6846404,0.2831050228310502,0.2654462,0.2654462
465,-0.44830516,-0.6694056,0.2818181818181818,0.29138017,0.29138017
466,-0.4512546,-0.6723941,0.30612244897959184,0.4069636,0.4069636
467,-0.4512546,-0.6723941,0.30612244897959184,0.4069636,0.4069636
468,-0.4512546,-0.6723941,0.30612244897959184,0.4069636,0.4069636
469,-0.40733778,-0.6144814,0.30405405405405406,0.4984511,0.4984511
470,-0.4624148,-0.65930796,0.2799097065462754,0.27782583,0.27782583
471,-0.4624148,-0.65930796,0.2799097065462754,0.27782583,0.27782583
472,-0.38344097,-0.595737,0.2799097065462754,0.42037058,0.42037058
473,-0.3991279,-0.6076143,0.2831050228310502,0.40878284,0.40878284
474,-0.2956168,-0.5121327,0.2648401826484018,0.51645136,0.51645136
475,-0.38959962,-0.58825743,0.2597701149425287,0.32099348,0.32099348
476,-0.39047527,-0.585949,0.2634032634032634,0.3405921,0.3405921
477,-0.3938022,-0.5920769,0.25821596244131456,0.3052007,0.3052007
478,-0.28232503,-0.55777055,0.24349881796690306,0.37739855,0.37739855
479,-0.21952036,-0.5146681,0.26365795724465557,0.5841013,0.5841013
480,-0.22921494,-0.5272805,0.2649164677804296,0.56808686,0.56808686
481,-0.2181757,-0.4878381,0.28705882352941176,0.72928035,0.72928035
482,-0.21624586,-0.49035212,0.2857142857142857,0.7219735,0.7219735
483,-0.26663107,-0.51063126,0.3058823529411765,0.75214946,0.75214946
484,-0.26889876,-0.5163469,0.30660377358490565,0.7477732,0.7477732
485,-0.26889876,-0.5163469,0.30660377358490565,0.7477732,0.7477732
486,-0.29200947,-0.5167376,0.3058823529411765,0.72066474,0.72066474
487,-0.32827824,-0.5393619,0.2850467289719626,0.55759346,0.55759346
488,-0.30672088,-0.5473493,0.28705882352941176,0.58122396,0.58122396
489,-0.31134945,-0.55097413,0.3114754098360656,0.6950535,0.6950535
490,-0.31883788,-0.55704045,0.3294392523364486,0.77131796,0.77131796
491,-0.3169687,-0.56200796,0.32867132867132864,0.76438,0.76438
492,-0.25320005,-0.5047139,0.3271461716937355,0.8778169,0.8778169
493,-0.19240332,-0.4657918,0.30930232558139537,0.8883165,0.8883165
494,-0.21535672,-0.48804706,0.31220657276995306,0.8576291,0.8576291
495,-0.2941749,-0.51978993,0.3129411764705882,0.750741,0.750741
496,-0.2941749,-0.51978993,0.3129411764705882,0.750741,0.750741
497,-0.29709896,-0.5259136,0.3107476635514019,0.73072577,0.73072577
498,-0.27823105,-0.51162297,0.31220657276995306,0.77117884,0.77117884
499,-0.17011584,-0.4433102,0.3309692671394799,1.0414202,1.0414202
500,-0.16961172,-0.44542775,0.3475177304964539,1.1225492,1.1225492
501,-0.16019902,-0.4492971,0.35083532219570407,1.1446805,1.1446805
502,-0.18778509,-0.46911237,0.35336538461538464,1.1099294,1.1099294
503,-0.24331054,-0.500344,0.37259615384615385,1.1193262,1.1193262
504,-0.24331054,-0.500344,0.37259615384615385,1.1193262,1.1193262
505,-0.24331054,-0.500344,0.37259615384615385,1.1193262,1.1193262
506,-0.24086753,-0.49831322,0.3815165876777251,1.1684022,1.1684022
507,-0.21358389,-0.49104777,0.38609112709832133,1.225824,1.225824
508,-0.22830106,-0.5020391,0.35853658536585364,1.0623428,1.0623428
509,-0.14034024,-0.46162987,0.3594132029339853,1.1950959,1.1950959
510,-0.14617528,-0.47854182,0.3907766990291262,1.3291664,1.3291664
511,-0.13802622,-0.4568244,0.3898305084745763,1.3543019,1.3543019
512,-0.15595275,-0.46690494,0.40625,1.4083923,1.4083923
513,-0.1372137,-0.46329162,0.4092009685230024,1.4454994,1.4454994
514,-0.1372137,-0.46329162,0.4092009685230024,1.4454994,1.4454994
515,-0.1372137,-0.46329162,0.4092009685230024,1.4454994,1.4454994
516,-0.13353886,-0.46878296,0.4092009685230024,1.4436829,1.4436829
517,-0.15540381,-0.43354934,0.41766109785202865,1.4993523,1.4993523
518,-0.15497251,-0.43297616,0.4206730769230769,1.5154167,1.5154167
519,-0.14014506,-0.428569,0.44680851063829785,1.6653286,1.6653286
520,-0.14014506,-0.428569,0.44680851063829785,1.6653286,1.6653286
521,-0.17294326,-0.45659074,0.4655581947743468,1.698257,1.698257
522,-0.17294326,-0.45659074,0.4655581947743468,1.698257,1.698257
523,-0.17294326,-0.45659074,0.4655581947743468,1.698257,1.698257
524,-0.17294326,-0.45659074,0.4655581947743468,1.698257,1.698257
525,-0.15141962,-0.44360954,0.4611764705882353,1.7108533,1.7108533
526,-0.11899417,-0.44712412,0.4568764568764569,1.7182641,1.7182641
527,-0.11753553,-0.4489848,0.4332552693208431,1.5997561,1.5997561
528,-0.12588379,-0.44922343,0.41745283018867924,1.5121568,1.5121568
529,-0.12793942,-0.45410404,0.42289719626168226,1.5324426,1.5324426
530,-0.16704597,-0.46292683,0.4375,1.5575272,1.5575272
531,-0.14191318,-0.46136218,0.4295774647887324,1.5446119,1.5446119
532,-0.13375375,-0.45710036,0.40792540792540793,1.4487729,1.4487729
533,-0.13375375,-0.45710036,0.40792540792540793,1.4487729,1.4487729
534,-0.14372073,-0.4567345,0.4069767441860465,1.4344285,1.4344285
535,-0.14321911,-0.45255372,0.4060324825986079,1.4343895,1.4343895
536,-0.13391426,-0.44094077,0.3853211009174312,1.3517504,1.3517504
537,-0.18377545,-0.44890067,0.4108352144469526,1.4215,1.4215
538,-0.13848081,-0.43842217,0.4145785876993166,1.4959899,1.4959899
539,-0.14345099,-0.44039083,0.4117647058823529,1.4749818,1.4749818
540,-0.13798109,-0.43998918,0.4036697247706422,1.4403784,1.4403784
541,-0.14029233,-0.4486351,0.40274599542334094,1.4248025,1.4248025
542,-0.1429411,-0.47997162,0.3767441860465116,1.2608082,1.2608082
543,-0.19301465,-0.51619047,0.3741339491916859,1.1614646,1.1614646
544,-0.18581365,-0.50194836,0.39211136890951276,1.2727948,1.2727948
545,-0.19572456,-0.50452214,0.3939393939393939,1.2694503,1.2694503
546,-0.21479262,-0.5341583,0.39814814814814814,1.2417898,1.2417898
547,-0.21479262,-0.5341583,0.39814814814814814,1.2417898,1.2417898
548,-0.18775241,-0.48591033,0.3972286374133949,1.3124804,1.3124804
549,-0.18775241,-0.48591033,0.3972286374133949,1.3124804,1.3124804
550,-0.18432352,-0.50524426,0.37528604118993136,1.1868623,1.1868623
551,-0.1818052,-0.5166584,0.3744292237442922,1.1736825,1.1736825
552,-0.176474,-0.49895895,0.3761467889908257,1.205301,1.205301
553,-0.17790163,-0.4930032,0.3805104408352668,1.2316475,1.2316475
554,-0.17790163,-0.4930032,0.3805104408352668,1.2316475,1.2316475
555,-0.16154255,-0.49456415,0.3813953488372093,1.25087,1.25087
556,-0.15752834,-0.4947368,0.3990719257540603,1.3430946,1.3430946
557,-0.15752834,-0.4947368,0.3990719257540603,1.3430946,1.3430946
558,-0.16079178,-0.49577668,0.3972286374133949,1.3295748,1.3295748
559,-0.16271977,-0.50322604,0.3813953488372093,1.2410309,1.2410309
560,-0.15946293,-0.4936077,0.382830626450116,1.2610824,1.2610824
561,-0.15647314,-0.48251775,0.38372093023255816,1.2796137,1.2796137
562,-0.17256513,-0.50048506,0.4068181818181818,1.3610408,1.3610408
563,-0.17256513,-0.50048506,0.4068181818181818,1.3610408,1.3610408
564,-0.17256513,-0.50048506,0.4068181818181818,1.3610408,1.3610408
565,-0.18431182,-0.50884473,0.4114942528735632,1.3643148,1.3643148
566,-0.18151368,-0.51627696,0.4172494172494173,1.3884563,1.3884563
567,-0.19315371,-0.5301775,0.41531322505800466,1.353235,1.353235
568,-0.15429556,-0.48825675,0.3855140186915888,1.2850177,1.2850177
569,-0.14118588,-0.49575078,0.3595238095238095,1.1606824,1.1606824
570,-0.14118588,-0.49575078,0.3595238095238095,1.1606824,1.1606824
571,-0.2703597,-0.7151767,0.3595238095238095,0.8120827,0.8120827
572,-0.2703597,-0.7151767,0.3595238095238095,0.8120827,0.8120827
573,-0.2703597,-0.7151767,0.3595238095238095,0.8120827,0.8120827
574,-0.18681455,-0.5267181,0.34375,1.0052173,1.0052173
575,-0.22861399,-0.6114994,0.3412887828162291,0.8663305,0.8663305
576,-0.27246815,-0.7181591,0.37203791469194314,0.8695623,0.8695623
577,-0.1387548,-0.43690762,0.344578313253012,1.1472292,1.1472292
578,-0.1387548,-0.43690762,0.344578313253012,1.1472292,1.1472292
579,-0.13598458,-0.44466868,0.34210526315789475,1.129873,1.129873
580,-0.13854742,-0.50250757,0.3373493975903614,1.045692,1.045692
581,-0.11564701,-0.46380544,0.3180722891566265,1.0109091,1.0109091
582,-0.12555197,-0.46679878,0.29086538461538464,0.86197615,0.86197615
583,-0.18924981,-0.46927056,0.3115942028985507,0.89945066,0.89945066
584,-0.21767417,-0.4734428,0.3301204819277108,0.95948553,0.95948553
585,-0.20255257,-0.49776736,0.3115942028985507,0.85765105,0.85765105
586,-0.25439483,-0.55627406,0.3301204819277108,0.8399336,0.8399336
587,-0.25439483,-0.55627406,0.3301204819277108,0.8399336,0.8399336
588,-0.25654325,-0.557587,0.3301204819277108,0.83647215,0.83647215
589,-0.25654325,-0.557587,0.3301204819277108,0.83647215,0.83647215
590,-0.25570196,-0.5463203,0.3349282296650718,0.87261885,0.87261885
591,-0.25351328,-0.54026175,0.3341288782816229,0.8768694,0.8768694
592,-0.2709058,-0.53938097,0.33573141486810554,0.8683703,0.8683703
593,-0.2709058,-0.53938097,0.33573141486810554,0.8683703,0.8683703
594,-0.27991486,-0.53062177,0.354916067146283,0.96404374,0.96404374
595,-0.27404624,-0.52510226,0.37681159420289856,1.0849094,1.0849094
596,-0.30181736,-0.5488766,0.375,1.024306,1.024306
597,-0.26507467,-0.52766496,0.3923444976076555,1.1689829,1.1689829
598,-0.2761769,-0.5501963,0.3759036144578313,1.0531448,1.0531448
599,-0.256894,-0.5470251,0.3759036144578313,1.075599,1.075599
600,-0.26042557,-0.55814284,0.36077481840193704,0.9853057,0.9853057
601,-0.27054164,-0.5527219,0.36077481840193704,0.9806106,0.9806106
602,-0.26578382,-0.6138117,0.3556085918854415,0.8984474,0.8984474
603,-0.26693645,-0.61651045,0.35990338164251207,0.91607,0.91607
604,-0.26693645,-0.61651045,0.35990338164251207,0.91607,0.91607
605,-0.2884963,-0.6752279,0.38369304556354916,0.9547411,0.9547411
606,-0.34578907,-0.7578363,0.39952153110047844,0.8939824,0.8939824
607,-0.3258613,-0.73532575,0.40047961630695444,0.941211,0.941211
608,-0.4086066,-0.7869573,0.4182692307692308,0.89578235,0.89578235
609,-0.4086066,-0.7869573,0.4182692307692308,0.89578235,0.89578235
610,-0.4086066,-0.7869573,0.4182692307692308,0.89578235,0.89578235
611,-0.34607375,-0.65790015,0.4152744630071599,1.0723984,1.0723984
612,-0.38950247,-0.7598603,0.4152744630071599,0.9270096,0.9270096
613,-0.38950247,-0.7598603,0.4152744630071599,0.9270096,0.9270096
614,-0.38458067,-0.7393178,0.39243498817966904,0.8382764,0.8382764
615,-0.36956173,-0.73119426,0.41092636579572445,0.9538758,0.9538758
616,-0.3721467,-0.7878914,0.42890995260663506,0.98451173,0.98451173
617,-0.36388645,-0.7668819,0.4510739856801909,1.1246016,1.1246016
618,-0.34444866,-0.7501262,0.431980906921241,1.0653297,1.0653297
619,-0.34444866,-0.7501262,0.431980906921241,1.0653297,1.0653297
620,-0.3328719,-0.7626966,0.434052757793765,1.0746952,1.0746952
621,-0.3658434,-0.80292684,0.42992874109263657,0.98087347,0.98087347
622,-0.34962913,-0.7930876,0.430952380952381,1.012045,1.012045
623,-0.3491952,-0.79406774,0.4543269230769231,1.1283716,1.1283716
624,-0.32220495,-0.7877773,0.4543269230769231,1.1616523,1.1616523
625,-0.28120723,-0.6982253,0.43509615384615385,1.1960483,1.1960483
626,-0.28478557,-0.6358574,0.4199029126213592,1.1788715,1.1788715
627,-0.28478557,-0.6358574,0.4199029126213592,1.1788715,1.1788715
628,-0.28478557,-0.6358574,0.4199029126213592,1.1788715,1.1788715
629,-0.21261561,-0.5939612,0.4148681055155875,1.2677639,1.2677639
630,-0.2589978,-0.61670893,0.39416058394160586,1.0950961,1.0950961
631,-0.20656866,-0.48944438,0.37745098039215685,1.191242,1.191242
632,-0.21023156,-0.52065784,0.3765281173594132,1.1517513,1.1517513
633,-0.18836603,-0.49417594,0.35436893203883496,1.0893027,1.0893027
634,-0.18626109,-0.5669066,0.3818615751789976,1.1561402,1.1561402
635,-0.18626109,-0.5669066,0.3818615751789976,1.1561402,1.1561402
636,-0.2001989,-0.59415525,0.40749414519906324,1.2431166,1.2431166
637,-0.17015064,-0.5561479,0.40654205607476634,1.3064117,1.3064117
638,-0.1791496,-0.5602979,0.38967136150234744,1.2089094,1.2089094
639,-0.16791356,-0.5151254,0.3905882352941176,1.2699022,1.2699022
640,-0.17317878,-0.5506537,0.40654205607476634,1.3088778,1.3088778
641,-0.16910043,-0.56043,0.4258823529411765,1.3998812,1.3998812
642,-0.12662995,-0.53158325,0.41092636579572445,1.3964186,1.3964186
643,-0.11595048,-0.5044339,0.40240963855421685,1.3916639,1.3916639
644,-0.11595048,-0.5044339,0.40240963855421685,1.3916639,1.3916639
645,-0.10338982,-0.46917236,0.3740831295843521,1.2978535,1.2978535
646,-0.10338982,-0.46917236,0.3740831295843521,1.2978535,1.2978535
647,-0.11874847,-0.45368478,0.3961352657004831,1.4082431,1.4082431
648,-0.12377802,-0.44411457,0.39805825242718446,1.4223986,1.4223986
649,-0.106964186,-0.46909463,0.3740831295843521,1.2943568,1.2943568
650,-0.10907089,-0.47679776,0.3694581280788177,1.2614219,1.2614219
651,-0.10907089,-0.47679776,0.3694581280788177,1.2614219,1.2614219
652,-0.1352045,-0.49250796,0.3712871287128713,1.2287232,1.2287232
653,-0.18410128,-0.52720076,0.3712871287128713,1.1451336,1.1451336
654,-0.17693178,-0.513612,0.355,1.0844562,1.0844562
655,-0.17693178,-0.513612,0.355,1.0844562,1.0844562
656,-0.17693178,-0.513612,0.355,1.0844562,1.0844562
657,-0.1789252,-0.50586414,0.35678391959798994,1.0991302,1.0991302
658,-0.1789252,-0.50586414,0.35678391959798994,1.0991302,1.0991302
659,-0.11618018,-0.46300316,0.33164556962025316,1.0790445,1.0790445
660,-0.10856146,-0.47695556,0.33418367346938777,1.0854013,1.0854013
661,-0.1081448,-0.48779172,0.3137755102040816,0.97294104,0.97294104
662,-0.111483276,-0.50454366,0.3153846153846154,0.9608962,0.9608962
663,-0.111483276,-0.50454366,0.3153846153846154,0.9608962,0.9608962
664,-0.11445336,-0.50893396,0.3333333333333333,1.0432793,1.0432793
665,-0.1212849,-0.51519305,0.3520408163265306,1.1237261,1.1237261
666,-0.12505947,-0.5230334,0.34760705289672544,1.0899425,1.0899425
667,-0.13936453,-0.5276684,0.3492462311557789,1.0791982,1.0791982
668,-0.1325261,-0.5254971,0.3483709273182957,1.0838315,1.0838315
669,-0.12864327,-0.5326437,0.32914572864321606,0.98444164,0.98444164
670,-0.25588548,-0.6061497,0.3275,0.7754649,0.7754649
671,-0.25588548,-0.6061497,0.3275,0.7754649,0.7754649
672,-0.25588548,-0.6061497,0.3275,0.7754649,0.7754649
673,-0.25588548,-0.6061497,0.3275,0.7754649,0.7754649
674,-0.25588548,-0.6061497,0.3275,0.7754649,0.7754649
675,-0.30812675,-0.6838548,0.32587064676616917,0.6373717,0.6373717
676,-0.27968305,-0.6698353,0.3234567901234568,0.66776556,0.66776556
677,-0.32624853,-0.70027757,0.32425742574257427,0.594761,0.594761
678,-0.27207693,-0.66378516,0.3545232273838631,0.8367541,0.8367541
679,-0.28825825,-0.6762216,0.3768472906403941,0.9197566,0.9197566
680,-0.28825825,-0.6762216,0.3768472906403941,0.9197566,0.9197566
681,-0.2788415,-0.6473762,0.35626535626535627,0.8551091,0.8551091
682,-0.32397342,-0.6909634,0.35194174757281554,0.74477196,0.74477196
683,-0.4512685,-0.7665416,0.3713592233009709,0.638986,0.638986
684,-0.4612159,-0.7676399,0.3526570048309179,0.5344292,0.5344292
685,-0.4516802,-0.7570532,0.35351089588377727,0.5588211,0.5588211
686,-0.47438186,-0.7638527,0.3526570048309179,0.5250505,0.5250505
687,-0.42785206,-0.73126686,0.35609756097560974,0.6213689,0.6213689
688,-0.4454447,-0.7402321,0.34491315136476425,0.53888893,0.53888893
689,-0.44989344,-0.7448839,0.3132832080200501,0.37163866,0.37163866
690,-0.40343976,-0.7184574,0.31155778894472363,0.43589175,0.43589175
691,-0.40343976,-0.7184574,0.31155778894472363,0.43589175,0.43589175
692,-0.34346354,-0.68554544,0.3275,0.60849106,0.60849106
693,-0.34346354,-0.68554544,0.3275,0.60849106,0.60849106
694,-0.431614,-0.7368464,0.3475,0.5690396,0.5690396
695,-0.46924946,-0.7648925,0.3491271820448878,0.5114939,0.5114939
696,-0.48490572,-0.7807587,0.33249370277078083,0.3968042,0.3968042
697,-0.47249037,-0.7722832,0.3308270676691729,0.40936172,0.40936172
698,-0.49023792,-0.7864061,0.3482587064676617,0.46464956,0.46464956
699,-0.5118689,-0.80303276,0.34146341463414637,0.39241552,0.39241552
700,-0.5118689,-0.80303276,0.34146341463414637,0.39241552,0.39241552
701,-0.4928349,-0.7909382,0.34146341463414637,0.42354405,0.42354405
702,-0.48777735,-0.7900138,0.3448275862068966,0.44634676,0.44634676
703,-0.34421167,-0.70916617,0.3700980392156863,0.79711235,0.79711235
704,-0.34421167,-0.70916617,0.3700980392156863,0.79711235,0.79711235
705,-0.4494305,-0.76406825,0.38686131386861317,0.7208079,0.7208079
706,-0.36509252,-0.71702296,0.36739659367396593,0.75486755,0.75486755
707,-0.40880513,-0.74331176,0.36561743341404357,0.6759703,0.6759703
708,-0.47717696,-0.77785605,0.3647342995169082,0.56863844,0.56863844
709,-0.465278,-0.7737091,0.36211031175059955,0.57156444,0.57156444
710,-0.45190942,-0.7738621,0.3578199052132701,0.563328,0.563328
711,-0.45190942,-0.7738621,0.3578199052132701,0.563328,0.563328
712,-0.3562954,-0.7146228,0.3586698337292161,0.72243094,0.72243094
713,-0.34701985,-0.7166918,0.360381861575179,0.7381977,0.7381977
714,-0.3567159,-0.71946454,0.33966745843230406,0.62215686,0.62215686
715,-0.3567159,-0.71946454,0.33966745843230406,0.62215686,0.62215686
716,-0.3476091,-0.6887668,0.3623529411764706,0.77538884,0.77538884
717,-0.3476091,-0.6887668,0.3623529411764706,0.77538884,0.77538884
718,-0.3632326,-0.71479315,0.358974358974359,0.716846,0.716846
719,-0.3632326,-0.71479315,0.358974358974359,0.716846,0.716846
720,-0.3632326,-0.71479315,0.358974358974359,0.716846,0.716846
721,-0.34382463,-0.6246482,0.3395348837209302,0.72920156,0.72920156
722,-0.34382463,-0.6246482,0.3395348837209302,0.72920156,0.72920156
723,-0.34382463,-0.6246482,0.3395348837209302,0.72920156,0.72920156
724,-0.38830885,-0.66755897,0.3411214953271028,0.64973974,0.64973974
725,-0.38830885,-0.66755897,0.3411214953271028,0.64973974,0.64973974
726,-0.4142296,-0.6965817,0.36065573770491804,0.69246733,0.69246733
727,-0.4142296,-0.6965817,0.36065573770491804,0.69246733,0.69246733
728,-0.43907112,-0.71601075,0.3640661938534279,0.6652491,0.6652491
729,-0.41281235,-0.6954101,0.3684210526315789,0.7338828,0.7338828
730,-0.41281235,-0.6954101,0.3684210526315789,0.7338828,0.7338828
731,-0.350161,-0.56997603,0.3981042654028436,1.0703843,1.0703843
732,-0.37665126,-0.5855564,0.3818615751789976,0.94710016,0.94710016
733,-0.37665126,-0.5855564,0.3818615751789976,0.94710016,0.94710016
734,-0.38477558,-0.57248175,0.37735849056603776,0.9295351,0.9295351
735,-0.38477558,-0.57248175,0.37735849056603776,0.9295351,0.9295351
736,-0.42218384,-0.65286905,0.38004750593824227,0.8251847,0.8251847
737,-0.42218384,-0.65286905,0.38004750593824227,0.8251847,0.8251847
738,-0.42218384,-0.65286905,0.38004750593824227,0.8251847,0.8251847
739,-0.42955896,-0.661659,0.3791469194312796,0.80451655,0.80451655
740,-0.42955896,-0.661659,0.3791469194312796,0.80451655,0.80451655
741,-0.4423856,-0.67062,0.3855421686746988,0.81470525,0.81470525
742,-0.4423856,-0.67062,0.3855421686746988,0.81470525,0.81470525
743,-0.44018444,-0.6671101,0.38461538461538464,0.8157823,0.8157823
744,-0.4466555,-0.67289305,0.40481927710843374,0.9045479,0.9045479
745,-0.43278867,-0.6569493,0.4057971014492754,0.9392476,0.9392476
746,-0.44678593,-0.67497844,0.4097560975609756,0.927016,0.927016
747,-0.4653452,-0.6907163,0.4097560975609756,0.8927189,0.8927189
748,-0.4653452,-0.6907163,0.4097560975609756,0.8927189,0.8927189
749,-0.45754606,-0.6827767,0.41075794621026895,0.91346693,0.91346693
750,-0.45754606,-0.6827767,0.41075794621026895,0.91346693,0.91346693
751,-0.45257854,-0.67580366,0.3883495145631068,0.81336534,0.81336534
752,-0.4179374,-0.65911275,0.40384615384615385,0.94218063,0.94218063
753,-0.44809055,-0.69846696,0.41904761904761906,0.94868064,0.94868064
754,-0.44809055,-0.69846696,0.41904761904761906,0.94868064,0.94868064
755,-0.37948874,-0.65465087,0.39036144578313253,0.9176676,0.9176676
756,-0.40205956,-0.6767809,0.39036144578313253,0.87296677,0.87296677
757,-0.40205956,-0.6767809,0.39036144578313253,0.87296677,0.87296677
